pair_id,layer_idx,TE,IE,original_output,intervention_output,ie_output,original_text,intervention_text,ie_text,expected_original,expected_intervention,original_correct,intervention_correct,patch_positions,ie_positions,num_patch_positions,num_ie_positions,category,intervention_position,list_length,original_word,intervention_word
50,9,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,10,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,11,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,12,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,13,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,14,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,15,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,16,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,17,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,18,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
50,19,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[89, 90]","[89, 90]",2,2,weather,4,7,fierce,cardigan
51,0,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,1,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,2,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,3,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,4,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,5,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,6,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,7,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,8,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,9,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,10,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,11,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,12,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,13,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,14,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,15,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,16,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,17,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,18,-1,-1,1,0,0,(1),(0),(0),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
51,19,-1,0,1,0,1,(1),(0),(1),1,0,True,True,"[74, 75]","[74, 75]",2,2,building,0,6,barn,starfruit
52,0,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,1,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,2,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,3,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,4,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,5,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,6,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,7,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,8,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,9,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,10,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,11,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,12,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,13,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,14,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,15,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,16,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,17,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,18,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
52,19,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[80, 81]","[80, 81]",2,2,tool,2,6,chisel,calm
53,0,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,1,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,2,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,3,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,4,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,5,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,6,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,7,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,8,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,9,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,10,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,11,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,12,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,13,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,14,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,15,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,16,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,17,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,18,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
53,19,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[90, 91]","[90, 91]",2,2,weather,4,6,sleet,salmon
54,0,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,1,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,2,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,3,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,4,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,5,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,6,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,7,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,8,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,9,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,10,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,11,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,12,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,13,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,14,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,15,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,16,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,17,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,18,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
54,19,-1,0,2,1,2,(2),(1),(2),2,1,True,True,"[85, 86]","[85, 86]",2,2,color,3,5,beige,cottage
55,0,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,1,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,2,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,3,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,4,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,5,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,6,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,7,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,8,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,9,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,10,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,11,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,12,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,13,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,14,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,15,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,16,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,17,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,18,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
55,19,0,0,2,2,2,(2),(2),(2),3,2,False,True,"[78, 79]","[78, 79]",2,2,building,1,5,palace,scared
56,0,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,1,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,2,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,3,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,4,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,5,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,6,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,7,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,8,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,9,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,10,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,11,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,12,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,13,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,14,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,15,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,16,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,17,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,18,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
56,19,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]","[85, 86]",2,2,emotion,3,7,brave,plum
57,0,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,1,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,2,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,3,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,4,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,5,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,6,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,7,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,8,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,9,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,10,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,11,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,12,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,13,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,14,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,15,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,16,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,17,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,18,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
57,19,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[82, 83]",[82],2,1,clothing,2,7,shirt,forklift
58,0,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,1,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,2,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,3,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,4,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,5,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,6,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,7,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,8,-1,-1,5,4,4,(5),(4),(4),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,9,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,10,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,11,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,12,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,13,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,14,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,15,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,16,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,17,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,18,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
58,19,-1,0,5,4,5,(5),(4),(5),5,4,True,True,"[84, 85]",[84],2,1,clothing,2,7,dress,salmon
59,0,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,1,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,2,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,3,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,4,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,5,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,6,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,7,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,8,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,9,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,10,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,11,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,12,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,13,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,14,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,15,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,16,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,17,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,18,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
59,19,0,0,0,0,0,(0),(0),(0),1,0,False,True,"[87, 88]",[87],2,1,sport,3,7,dance,bored
60,0,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,1,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,2,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,3,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,4,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,5,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,6,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,7,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,8,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,9,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,10,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,11,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,12,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,13,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,14,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,15,-1,-1,4,3,3,(4),(3),(3),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,16,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,17,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,18,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
60,19,-1,0,4,3,4,(4),(3),(4),4,3,True,True,"[85, 86]",[85],2,1,fruit,3,6,berry,flood
61,0,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]",[90],2,1,vehicle,4,8,car,garage
61,1,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]",[90],2,1,vehicle,4,8,car,garage
61,2,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]",[90],2,1,vehicle,4,8,car,garage
61,3,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]",[90],2,1,vehicle,4,8,car,garage
61,4,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]",[90],2,1,vehicle,4,8,car,garage
61,5,-1,-1,2,1,1,(2),(1),(1),2,1,True,True,"[90, 91]",[90],2,1,vehicle,4,8,car,garage
